dateid01,dateid,x,y,z
1904-01-01,1904-01-31 23:59:59.999,3.8989573325858208,7.3113794485547872,26.052571496935144
1904-02-01,1904-02-29 23:59:59.999,3.73822913997118,4.3126436387480688,31.50438182992786
1904-03-01,1904-03-31 23:59:59.999,3.6899492588084488,3.8795776487244376,30.796524200716668
1904-04-01,1904-04-30 23:59:59.999,3.6476471321684264,3.6863901556230872,34.743697532151332
1904-05-01,1904-05-31 23:59:59.999,4.866466159404508,0.77262983559873792,37.842986256917104
1904-06-01,1904-06-30 23:59:59.999,4.139477052306936,1.284959466556483,41.038289893306208
1904-07-01,1904-07-31 23:59:59.999,2.5603550126235584,1.3002220043781622,44.424229222449112
1904-08-01,1904-08-31 23:59:59.999,1.8673072486674596,3.264181589540982,44.668020072449416
1904-09-01,1904-09-30 23:59:59.999,1.970080958250028,4.6227898476601704,45.122668137859936
1904-10-01,1904-10-31 23:59:59.999,3.5461475006438776,5.980286174767432,49.973265202620584
1904-11-01,1904-11-30 23:59:59.999,3.692047914596136,4.61451213411954,49.954744005174048
1904-12-01,1904-12-31 23:59:59.999,3.4395242025047776,6.2972224625680176,48.219696960415984
1905-01-01,1905-01-31 23:59:59.999,2.3865347376496252,6.9369704260958816,49.452638660310368
1905-02-01,1905-02-28 23:59:59.999,2.9917165705770564,7.72875916914276,49.5943007335546
1905-03-01,1905-03-31 23:59:59.999,6.5839680199396288,5.701077721662944,54.3754052397168
1905-04-01,1905-04-30 23:59:59.999,6.4650072717589112,4.2519967721818264,59.505782159287024
1905-05-01,1905-05-31 23:59:59.999,5.0862272548093592,3.5558238583561752,55.253451993009528
1905-06-01,1905-06-30 23:59:59.999,3.7919592954220448,5.8223364446784856,54.978441474979544
1905-07-01,1905-07-31 23:59:59.999,2.9169699942631628,6.310137844472328,54.262926241368832
1905-08-01,1905-08-31 23:59:59.999,1.8853399577473008,6.0968499493878088,50.749091526914736
1905-09-01,1905-09-30 23:59:59.999,2.9442812166748596,5.692022446790428,50.691582060276056
1905-10-01,1905-10-31 23:59:59.999,5.4577443971482984,6.3441108787649512,50.022119039036088
1905-11-01,1905-11-30 23:59:59.999,8.07041102186468,6.4049814415195304,52.978925230811752
1905-12-01,1905-12-31 23:59:59.999,5.8929508505853168,9.7677397979811104,50.783162094163464
1906-01-01,1906-01-31 23:59:59.999,5.260169294879136,10.584254226756802,50.351370356003928
1906-02-01,1906-02-28 23:59:59.999,4.1760637745555488,11.705197180561804,51.604125902842224
1906-03-01,1906-03-31 23:59:59.999,5.4253616665455784,11.972443895999682,56.426117601061424
1906-04-01,1906-04-30 23:59:59.999,4.8989097669570824,13.493387741978332,61.729460756840504
1906-05-01,1906-05-31 23:59:59.999,4.1783774736714176,12.92598643990361,63.090190653714432
1906-06-01,1906-06-30 23:59:59.999,2.1292346006968312,12.679305311524492,62.483124480959952
1906-07-01,1906-07-31 23:59:59.999,0.90492617504071808,15.103839198077318,63.217015967135912
1906-08-01,1906-08-31 23:59:59.999,1.1405070063368384,15.552001743776628,60.163694428266528
1906-09-01,1906-09-30 23:59:59.999,0.22314682068683056,18.366220621601644,60.03672491286204
1906-10-01,1906-10-31 23:59:59.999,-0.72992693191463312,16.648667144631396,60.702064874966112
1906-11-01,1906-11-30 23:59:59.999,-1.2401178942862358,15.958017301099372,63.356576377815376
1906-12-01,1906-12-31 23:59:59.999,-0.3182145720094194,15.957101486922646,66.130328659120136
1907-01-01,1907-01-31 23:59:59.999,0.66131352675696496,14.89712921101559,63.92118109891052
1907-02-01,1907-02-28 23:59:59.999,1.6199635166951296,18.101740462918448,62.286121624615864
1907-03-01,1907-03-31 23:59:59.999,-1.0451584128499492,16.73405145381805,61.600644571267472
1907-04-01,1907-04-30 23:59:59.999,-0.13776313231349824,19.7629523473535,60.22884624247752
1907-05-01,1907-05-31 23:59:59.999,4.076755386401208,16.876278960122268,64.461493133084248
1907-06-01,1907-06-30 23:59:59.999,6.5055106775928584,16.692224010784838,65.094739469000048
1907-07-01,1907-07-31 23:59:59.999,6.5702295471201776,17.292450620166882,65.96128489273144
1907-08-01,1907-08-31 23:59:59.999,4.7209667185692512,17.568249541713126,68.542637795878888
1907-09-01,1907-09-30 23:59:59.999,2.0601698273154848,20.839724214196064,65.77424350447956
1907-10-01,1907-10-31 23:59:59.999,3.3809423578399168,19.699232865814388,68.63347667515232
1907-11-01,1907-11-30 23:59:59.999,4.9734631549565168,18.156715882751188,69.14828668168656
1907-12-01,1907-12-31 23:59:59.999,5.2977863229414536,21.708894827075004,69.047186610156928
1908-01-01,1908-01-31 23:59:59.999,4.7771222915875384,20.36038271830596,69.634057569269672
1908-02-01,1908-02-29 23:59:59.999,3.0578700021583644,21.234134243326816,65.313870789755328
1908-03-01,1908-03-31 23:59:59.999,3.2239352283845424,18.647176838689476,68.299942608656408
1908-04-01,1908-04-30 23:59:59.999,3.2523585578331252,17.377474065658614,68.939592601612616
1908-05-01,1908-05-31 23:59:59.999,2.6618699710533988,18.065769776722928,72.239752638824112
1908-06-01,1908-06-30 23:59:59.999,3.4645891368113632,19.315598928449792,76.454710880542224
1908-07-01,1908-07-31 23:59:59.999,1.2025381238413254,17.786025236290712,76.00303834816112
1908-08-01,1908-08-31 23:59:59.999,4.148603448662264,16.56885789074554,77.620685852084176
1908-09-01,1908-09-30 23:59:59.999,3.6703540681792816,16.175559988951058,77.657094319305312
1908-10-01,1908-10-31 23:59:59.999,3.9961157773373056,16.245625508028376,78.07082182496456
1908-11-01,1908-11-30 23:59:59.999,5.8083486309384152,12.088940921508272,78.449678475543232
1908-12-01,1908-12-31 23:59:59.999,4.9999782750286672,12.55707908152852,80.599498747321088
1909-01-01,1909-01-31 23:59:59.999,5.9845839978505552,14.027156740997774,84.345228933897872
1909-02-01,1909-02-28 23:59:59.999,4.7221133278065192,11.998612792938218,83.78532598755688
1909-03-01,1909-03-31 23:59:59.999,3.9547034339805912,11.581592903689962,88.453640056969024
1909-04-01,1909-04-30 23:59:59.999,4.2594262168599816,10.942991665655228,92.231631182661616
1909-05-01,1909-05-31 23:59:59.999,5.6733561960871096,14.680545541500734,91.78357257870664
1909-06-01,1909-06-30 23:59:59.999,5.148196146661256,14.047614021335634,94.186525371774736
1909-07-01,1909-07-31 23:59:59.999,3.2007445252823404,14.172840525907944,91.69300424024264
1909-08-01,1909-08-31 23:59:59.999,1.3001170016994376,16.676665438106432,89.558705088144368
1909-09-01,1909-09-30 23:59:59.999,3.2939374829210544,15.024796504357862,85.318401970283536
1909-10-01,1909-10-31 23:59:59.999,4.131821374703324,15.086698408287826,89.470460886633504
1909-11-01,1909-11-30 23:59:59.999,3.2726759532323824,13.1610824330531,89.72202390406328
1909-12-01,1909-12-31 23:59:59.999,3.7636224234874992,13.23180920559651,91.349413602394048
1910-01-01,1910-01-31 23:59:59.999,4.52890697764044,14.337519434460374,89.28792674811496
1910-02-01,1910-02-28 23:59:59.999,5.1102804594999656,12.822704256664402,85.008939571905248
1910-03-01,1910-03-31 23:59:59.999,7.5579553656612848,11.505086041484148,88.522031544308592
1910-04-01,1910-04-30 23:59:59.999,8.3934846446690048,10.764594062134074,87.212688901430688
1910-05-01,1910-05-31 23:59:59.999,6.8097712539251632,12.67246941065594,89.451649896368496
1910-06-01,1910-06-30 23:59:59.999,7.0408380422333536,11.54083394343447,88.442317431107344
1910-07-01,1910-07-31 23:59:59.999,4.8057001148974272,9.839109733812008,86.9672631187184
1910-08-01,1910-08-31 23:59:59.999,4.3191115195680704,10.747499419588908,86.491549205850416
1910-09-01,1910-09-30 23:59:59.999,4.1688698353520672,14.820474388474318,85.180337507644752
1910-10-01,1910-10-31 23:59:59.999,2.8379412926957704,14.62436594553614,85.792632254453344
1910-11-01,1910-11-30 23:59:59.999,5.4520984249170784,16.344313700196558,81.392638692231968
1910-12-01,1910-12-31 23:59:59.999,6.4898806701199488,16.088769894468718,83.086532740648064
1911-01-01,1911-01-31 23:59:59.999,3.5074899892823092,15.98623085494112,76.65177594953952
1911-02-01,1911-02-28 23:59:59.999,4.0499380943829216,13.950238529460442,76.625705142191008
1911-03-01,1911-03-31 23:59:59.999,5.1459486795889816,12.807677880188344,75.543103962815344
1911-04-01,1911-04-30 23:59:59.999,4.1026077887716888,14.47670776570716,77.227891290782752
1911-05-01,1911-05-31 23:59:59.999,4.226616978699232,12.908404193682272,72.730334827655392
1911-06-01,1911-06-30 23:59:59.999,4.6752846743421736,14.181522243983288,71.841135377387672
1911-07-01,1911-07-31 23:59:59.999,3.4505739744387544,10.513881475281292,65.94601529377712
1911-08-01,1911-08-31 23:59:59.999,5.4717070334957304,10.78063940985838,64.288272401903856
1911-09-01,1911-09-30 23:59:59.999,5.44120395191076,13.560509659933822,64.840404001859512
1911-10-01,1911-10-31 23:59:59.999,5.8560232559472496,13.111898100426852,63.416322420057224
1911-11-01,1911-11-30 23:59:59.999,2.9887314317039316,12.055257514550828,64.445718835023272
1911-12-01,1911-12-31 23:59:59.999,3.8269663120538992,13.655731730312596,63.433243891389632
1912-01-01,1912-01-31 23:59:59.999,5.171213423462448,14.433642233032434,62.904446859599112
1912-02-01,1912-02-29 23:59:59.999,6.1119213868299192,15.011607274206554,60.716055144240704
1912-03-01,1912-03-31 23:59:59.999,5.7969548123654192,16.383594170699876,60.633776301533728
1912-04-01,1912-04-30 23:59:59.999,7.2354863728958976,16.09596593063096,61.294368678798448
1912-05-01,1912-05-31 23:59:59.999,9.5949647193487136,15.607814228208638,62.94870832979424
1912-06-01,1912-06-30 23:59:59.999,9.8767815183531856,12.985544152464744,62.93257102829812
1912-07-01,1912-07-31 23:59:59.999,9.5840838030047728,14.30858619042793,62.962352056553288
1912-08-01,1912-08-31 23:59:59.999,8.3961120010946992,16.615082383907478,65.600604809508584
1912-09-01,1912-09-30 23:59:59.999,11.189838888054578,16.831628109002316,65.677791589447
1912-10-01,1912-10-31 23:59:59.999,8.1884792273064928,18.12720917093998,62.69087723379904
1912-11-01,1912-11-30 23:59:59.999,9.070077027902288,16.680964162493158,60.891098326083424
1912-12-01,1912-12-31 23:59:59.999,10.173581128668698,15.480307784459668,62.559103126746408
1913-01-01,1913-01-31 23:59:59.999,6.3926326125603416,15.290556912843816,62.116141994571496
1913-02-01,1913-02-28 23:59:59.999,6.1446561595703296,12.586814703088474,64.712216715785072
1913-03-01,1913-03-31 23:59:59.999,4.6028027951838488,12.063565892482904,71.253450428925088
1913-04-01,1913-04-30 23:59:59.999,8.8663488805966544,15.136374147162468,75.186781512780096
1913-05-01,1913-05-31 23:59:59.999,8.0023998080108608,12.522016623149302,74.056440430177936
1913-06-01,1913-06-30 23:59:59.999,8.3316094060598832,12.848672990546748,76.912620797822064
1913-07-01,1913-07-31 23:59:59.999,5.9529045247626656,11.14722810274047,74.51384201256224
1913-08-01,1913-08-31 23:59:59.999,7.8120265801663936,7.623179038177016,74.142721048362864
1913-09-01,1913-09-30 23:59:59.999,7.2185562106981248,5.848162178650464,76.295244342269504
1913-10-01,1913-10-31 23:59:59.999,9.0097263116704208,2.233114777014814,75.008701308268064
1913-11-01,1913-11-30 23:59:59.999,7.4410249597396368,-0.046691930184209248,81.325861705245088
1913-12-01,1913-12-31 23:59:59.999,8.1163920383224192,-0.770066304438272,81.112629986185248
1914-01-01,1914-01-31 23:59:59.999,8.7240029357107888,1.7436435709538016,83.71311473420184
1914-02-01,1914-02-28 23:59:59.999,7.0574088132826472,3.3410909334907844,82.154926422722016
1914-03-01,1914-03-31 23:59:59.999,9.0294551407383632,6.3869931177533712,87.457966445693424
1914-04-01,1914-04-30 23:59:59.999,9.9930311715958592,5.96579751422266,88.603900447024672
1914-05-01,1914-05-31 23:59:59.999,10.526762118985384,7.643371801117024,88.140684242824768
1914-06-01,1914-06-30 23:59:59.999,11.553333474348384,8.3557085442054144,90.530026976071952
1914-07-01,1914-07-31 23:59:59.999,12.56039166532744,5.719536336995024,90.893812658674368
1914-08-01,1914-08-31 23:59:59.999,11.674544414398212,6.3709815108346312,90.165429480273296
1914-09-01,1914-09-30 23:59:59.999,13.557041709703922,4.128033329797756,90.501386300570064
1914-10-01,1914-10-31 23:59:59.999,11.047868912332374,4.1310746344573456,94.488050055739648
1914-11-01,1914-11-30 23:59:59.999,10.862576926838196,2.8079086881050836,94.198805284685856
1914-12-01,1914-12-31 23:59:59.999,8.6049755310782944,3.6496096143197672,96.3860483006
1915-01-01,1915-01-31 23:59:59.999,6.9569314249003384,7.1373452699463656,103.48847185412854
1915-02-01,1915-02-28 23:59:59.999,7.461067841636216,5.4397613565191008,105.4665056467252
1915-03-01,1915-03-31 23:59:59.999,8.278263243831472,7.251968283423496,109.85435290704954
1915-04-01,1915-04-30 23:59:59.999,8.7849596627128352,7.7644600489163632,110.48560169173838
1915-05-01,1915-05-31 23:59:59.999,7.960333057382656,9.8390678755411024,112.33591352541766
1915-06-01,1915-06-30 23:59:59.999,6.2440040495484296,13.870103072406156,111.91446156606954
1915-07-01,1915-07-31 23:59:59.999,5.78252263409632,12.754743952380572,118.75265370184776
1915-08-01,1915-08-31 23:59:59.999,7.6907232426446304,12.461913831424802,123.15289306479912
1915-09-01,1915-09-30 23:59:59.999,6.969433592556444,12.131706173598066,126.3847353869863
1915-10-01,1915-10-31 23:59:59.999,6.1805230670171464,7.9326027264387552,127.45610543294642
1915-11-01,1915-11-30 23:59:59.999,8.966221958911144,6.4768526646186792,131.19666983979682
1915-12-01,1915-12-31 23:59:59.999,6.195024567618656,2.8738912883906496,128.91620925151736
1916-01-01,1916-01-31 23:59:59.999,8.3125170563471664,3.0694789658849736,130.00605681610404
1916-02-01,1916-02-29 23:59:59.999,8.8224657396093264,6.0756340977599096,128.62599178246708
1916-03-01,1916-03-31 23:59:59.999,10.38082466326727,7.430329409970104,133.21564016112848
1916-04-01,1916-04-30 23:59:59.999,10.364576494810602,7.9464862456447248,134.29772384148854
1916-05-01,1916-05-31 23:59:59.999,8.8810644911885712,6.7974516590285544,135.9725996248641
1916-06-01,1916-06-30 23:59:59.999,8.5886306992903136,4.973624809181264,139.63327306617336
1916-07-01,1916-07-31 23:59:59.999,7.7308819144198272,6.234130133917356,141.3710956060558
1916-08-01,1916-08-31 23:59:59.999,5.9960970349180192,6.7850846774626064,144.33263412322872
1916-09-01,1916-09-30 23:59:59.999,8.885376656629824,5.5358898194808752,148.68980418589058
1916-10-01,1916-10-31 23:59:59.999,10.958644372236562,4.5784790924814992,152.81577250667278
1916-11-01,1916-11-30 23:59:59.999,11.818252632156266,5.7075083015250848,150.8732282076269
1916-12-01,1916-12-31 23:59:59.999,11.515755437756062,6.0083077866357048,147.15117369592672
1917-01-01,1917-01-31 23:59:59.999,9.7048693494886208,5.8999972274351408,147.19578281515868
1917-02-01,1917-02-28 23:59:59.999,7.991028244035768,7.3518430032226384,149.43122071499326
1917-03-01,1917-03-31 23:59:59.999,12.267334453035244,6.6070853092326056,150.32663611937776
1917-04-01,1917-04-30 23:59:59.999,14.261898370820722,7.3025025549548112,156.11366566168284
1917-05-01,1917-05-31 23:59:59.999,11.119197150362482,6.728645395601452,158.32979615668052
1917-06-01,1917-06-30 23:59:59.999,13.429344317803024,7.4911015653626608,154.30991437425104
1917-07-01,1917-07-31 23:59:59.999,13.019084774691226,8.4968305738271712,150.01830544846518
1917-08-01,1917-08-31 23:59:59.999,12.566436047546962,7.1412258539667096,152.30893904556928
1917-09-01,1917-09-30 23:59:59.999,13.800920426988578,5.3408020303383632,149.38721105612714
1917-10-01,1917-10-31 23:59:59.999,13.758709544769892,3.3967907783208332,148.85758124840052
1917-11-01,1917-11-30 23:59:59.999,12.967332300054332,5.4710409900290688,148.71207513189668
1917-12-01,1917-12-31 23:59:59.999,11.633884665375554,11.054512899221208,147.5334375048296
1918-01-01,1918-01-31 23:59:59.999,9.6739143985110656,10.771201522372576,146.39953295904516
1918-02-01,1918-02-28 23:59:59.999,11.01835437260054,13.57453734676667,150.58228829030498
1918-03-01,1918-03-31 23:59:59.999,12.064346929285728,11.28530336571146,154.116289436595
1918-04-01,1918-04-30 23:59:59.999,12.465093365669832,15.505315373123186,151.77279802400306
1918-05-01,1918-05-31 23:59:59.999,13.0616006006451,15.396530681837496,155.58345169951388
1918-06-01,1918-06-30 23:59:59.999,9.1815799166900304,14.970215228709342,156.7499600165579
1918-07-01,1918-07-31 23:59:59.999,11.422785397666574,14.618402884927046,160.50663950744262
1918-08-01,1918-08-31 23:59:59.999,8.8825429782034256,11.423491795117628,164.05332227508732
1918-09-01,1918-09-30 23:59:59.999,9.7981190540722224,11.797146339044624,172.18101248371196
1918-10-01,1918-10-31 23:59:59.999,12.051078118698952,12.835992080322288,170.42587886838044
1918-11-01,1918-11-30 23:59:59.999,10.117599960494672,13.201003450412858,172.77283115298328
1918-12-01,1918-12-31 23:59:59.999,8.9227122653644144,14.87090611785507,176.27184703111174
1919-01-01,1919-01-31 23:59:59.999,5.1043605841307752,15.070294013503708,177.48101810803072
1919-02-01,1919-02-28 23:59:59.999,6.3171504767313584,15.95107085182625,174.7435494598673
1919-03-01,1919-03-31 23:59:59.999,7.3234820030905504,17.855160453772054,175.2755567732267
1919-04-01,1919-04-30 23:59:59.999,8.3832409600941488,16.600346729882318,175.3811777141561
1919-05-01,1919-05-31 23:59:59.999,9.55955029008588,15.540389970830386,175.7953080458901
1919-06-01,1919-06-30 23:59:59.999,9.3661187166391392,11.933664704924624,177.12747571181512
1919-07-01,1919-07-31 23:59:59.999,7.2763533958588768,13.830714338338922,176.84514730415074
1919-08-01,1919-08-31 23:59:59.999,9.487153433796376,16.930239434190252,176.94091740557968
1919-09-01,1919-09-30 23:59:59.999,9.2484651361735168,14.845317716618088,180.0910732735893
1919-10-01,1919-10-31 23:59:59.999,10.143197996901144,18.405509674437704,181.50825917424032
1919-11-01,1919-11-30 23:59:59.999,10.135469068382668,19.082825161314352,180.81975401548244
1919-12-01,1919-12-31 23:59:59.999,9.3732420969636832,19.136644532358512,183.12445571407716
1920-01-01,1920-01-31 23:59:59.999,10.983350802094522,22.603980167319788,183.46499506922328
1920-02-01,1920-02-29 23:59:59.999,9.2729488473952768,21.372369574176588,183.20954723806928
1920-03-01,1920-03-31 23:59:59.999,6.6164212271776472,23.595880992837392,180.59368566438152
1920-04-01,1920-04-30 23:59:59.999,6.3775109336541344,24.520402231336684,182.95432432072708
1920-05-01,1920-05-31 23:59:59.999,5.2711989684603712,20.125782920979132,184.47514772873596
1920-06-01,1920-06-30 23:59:59.999,6.0400696000010896,18.804818276126328,182.18903626551452
1920-07-01,1920-07-31 23:59:59.999,7.606161321393856,16.801011330012166,185.31993689663124
1920-08-01,1920-08-31 23:59:59.999,8.3634067617002832,13.268585001871178,187.99746869527372
1920-09-01,1920-09-30 23:59:59.999,9.1430629212995152,14.461571780204408,190.14264291953016
1920-10-01,1920-10-31 23:59:59.999,10.347759314873428,15.222344835813202,189.77301375075488
1920-11-01,1920-11-30 23:59:59.999,9.618353826114904,14.637566818370412,190.13667984920344
1920-12-01,1920-12-31 23:59:59.999,11.709501921608268,13.979102916639774,194.1668160413454
1921-01-01,1921-01-31 23:59:59.999,13.064019096572138,14.677632490101392,191.3472153543766
1921-02-01,1921-02-28 23:59:59.999,12.669873567560378,12.681207641157626,191.51054779721024
1921-03-01,1921-03-31 23:59:59.999,12.348807341350564,16.839529641197888,193.48105166327976
1921-04-01,1921-04-30 23:59:59.999,13.36291387125991,15.618033492981668,191.96020142097684
1921-05-01,1921-05-31 23:59:59.999,13.418047430538552,13.631147168857062,191.75502685915672
1921-06-01,1921-06-30 23:59:59.999,13.152846358121182,14.524687295765398,193.90101853195648
1921-07-01,1921-07-31 23:59:59.999,12.653610187988808,12.766797582593046,195.41321946937212
1921-08-01,1921-08-31 23:59:59.999,12.02721210394856,11.962279834456554,195.77038979899872
1921-09-01,1921-09-30 23:59:59.999,13.30242580078245,14.677555991321374,197.06659607108252
1921-10-01,1921-10-31 23:59:59.999,15.15228827969539,12.143533555623196,199.38536550247296
1921-11-01,1921-11-30 23:59:59.999,13.823237716344242,13.999742076709516,204.87806643818816
1921-12-01,1921-12-31 23:59:59.999,14.685414077037092,16.678125852703402,204.34557030048176
1922-01-01,1922-01-31 23:59:59.999,15.631652575232114,16.101676354073742,204.9249455596336
1922-02-01,1922-02-28 23:59:59.999,14.117139064070194,17.503206003450146,207.96764188294044
1922-03-01,1922-03-31 23:59:59.999,16.601471535550516,15.666686651003906,207.57968253894936
1922-04-01,1922-04-30 23:59:59.999,16.501075004543864,20.155425103125808,206.44443981158604
1922-05-01,1922-05-31 23:59:59.999,15.31200932270304,22.149365313846868,212.54300142862392
1922-06-01,1922-06-30 23:59:59.999,14.627768389030738,22.7575158243106,212.01930490729028
1922-07-01,1922-07-31 23:59:59.999,13.926195477547398,23.918206112329936,215.77063746097092
1922-08-01,1922-08-31 23:59:59.999,13.28542433637122,23.792836498388688,219.74100035566616
1922-09-01,1922-09-30 23:59:59.999,13.129235467881434,21.522883076909152,221.05828797843468
1922-10-01,1922-10-31 23:59:59.999,14.276958806171536,20.53901568150812,220.0082199442996
1922-11-01,1922-11-30 23:59:59.999,14.164443862297338,18.238463722470756,221.45818467490388
1922-12-01,1922-12-31 23:59:59.999,14.428586135476718,17.611480702247832,221.41629777184672
1923-01-01,1923-01-31 23:59:59.999,15.680927113529238,19.254859403940328,222.63139715552768
1923-02-01,1923-02-28 23:59:59.999,17.28690627161399,20.093085329833536,224.56946747270428
1923-03-01,1923-03-31 23:59:59.999,16.755361869974862,19.697138463129596,223.93560904359264
1923-04-01,1923-04-30 23:59:59.999,15.983808666725664,18.150293780662376,226.81037370533728
1923-05-01,1923-05-31 23:59:59.999,14.771583112321042,15.945156601948142,227.13537062171484
1923-06-01,1923-06-30 23:59:59.999,15.39258547226917,14.243047010980674,229.28927740359368
1923-07-01,1923-07-31 23:59:59.999,14.806624138946322,13.048423983615406,230.9896136789748
1923-08-01,1923-08-31 23:59:59.999,15.754896923554872,12.66525741129297,230.59923516459172
1923-09-01,1923-09-30 23:59:59.999,16.54262140482485,16.118118580350036,227.17559390881112
1923-10-01,1923-10-31 23:59:59.999,14.875401515278834,18.9657815431538,228.8177955206244
1923-11-01,1923-11-30 23:59:59.999,14.333362972521386,19.011465936182688,232.00045829813776
1923-12-01,1923-12-31 23:59:59.999,15.664749533352908,17.278314010731232,233.6723307354922
1924-01-01,1924-01-31 23:59:59.999,15.322666038516494,19.876191718281204,237.32164679012004
1924-02-01,1924-02-29 23:59:59.999,14.772280877643442,18.86012415944476,239.91692178431424
1924-03-01,1924-03-31 23:59:59.999,16.037695196170738,20.81618245244266,241.8097928950202
1924-04-01,1924-04-30 23:59:59.999,14.96291791574136,20.832593763199792,243.87636686741328
1924-05-01,1924-05-31 23:59:59.999,12.71968854331896,18.260134667130652,244.98072519870884
1924-06-01,1924-06-30 23:59:59.999,13.354490799476266,20.454490424819932,243.03269330520512
1924-07-01,1924-07-31 23:59:59.999,10.674532293560712,20.259072532789984,246.82672869285652
1924-08-01,1924-08-31 23:59:59.999,10.138202415348804,17.820370707645,253.19792375669144
1924-09-01,1924-09-30 23:59:59.999,10.664248641705696,19.302077796218408,254.26676320743724
