dateid01,dateid,y,z
1903-12-01,1903-12-31 23:59:59.999,1.864910852880556,-1.104236171677873
1904-01-01,1904-01-31 23:59:59.999,0.20705247818234796,-2.9941894562002796
1904-02-01,1904-02-29 23:59:59.999,-2.7024733216818708,-2.3889163064789796
1904-03-01,1904-03-31 23:59:59.999,-2.09231790466579,-2.1247477066380488
1904-04-01,1904-04-30 23:59:59.999,-1.6356073204453938,-1.5513562079219318
1904-05-01,1904-05-31 23:59:59.999,0.22415879553306504,-2.1714479180955292
1904-06-01,1904-06-30 23:59:59.999,0.61790150552000592,-1.8162567515945944
1904-07-01,1904-07-31 23:59:59.999,1.345626061459767,-2.738498376330336
1904-08-01,1904-08-31 23:59:59.999,1.5801563644612686,-1.5513753352601638
1904-09-01,1904-09-30 23:59:59.999,1.1068282246731032,0.52225627973407752
1904-10-01,1904-10-31 23:59:59.999,-0.14407998364441432,2.4452536022600012
1904-11-01,1904-11-30 23:59:59.999,-1.7370842964819598,1.6725644827926786
1904-12-01,1904-12-31 23:59:59.999,-2.2572750295657856,1.5380428614342804
1905-01-01,1905-01-31 23:59:59.999,-3.3788065504984912,1.6845451688377456
1905-02-01,1905-02-28 23:59:59.999,-2.69861725783217,2.380227445377762
1905-03-01,1905-03-31 23:59:59.999,-1.2854829506060128,2.7132385765085968
1905-04-01,1905-04-30 23:59:59.999,2.3201521236773148,1.7609441829411258
1905-05-01,1905-05-31 23:59:59.999,1.8407546881881296,-0.91319345456376704
1905-06-01,1905-06-30 23:59:59.999,1.5454181616796804,-0.89335745401236128
1905-07-01,1905-07-31 23:59:59.999,0.31090893815484512,-1.1591971471153976
1905-08-01,1905-08-31 23:59:59.999,-0.93861588524811744,-0.5798622996956424
1905-09-01,1905-09-30 23:59:59.999,-1.2749242314930044,-0.54863284698622376
1905-10-01,1905-10-31 23:59:59.999,-0.42116511977852768,0.18323853831238112
1905-11-01,1905-11-30 23:59:59.999,1.2902249357089768,-0.9708301727300928
1905-12-01,1905-12-31 23:59:59.999,2.2505291920275276,0.14547811590154014
1906-01-01,1906-01-31 23:59:59.999,2.8073398343771288,-1.0786047819430118
1906-02-01,1906-02-28 23:59:59.999,1.1570159534135156,1.0039395568499018
1906-03-01,1906-03-31 23:59:59.999,1.3568892879148566,1.1715255577627146
1906-04-01,1906-04-30 23:59:59.999,2.139721583239424,0.65227190317181696
1906-05-01,1906-05-31 23:59:59.999,-0.10936565593207148,1.2136257972205752
1906-06-01,1906-06-30 23:59:59.999,-0.61537570956160152,1.5449376814440674
1906-07-01,1906-07-31 23:59:59.999,-1.5393429831679482,-0.074012057247948128
1906-08-01,1906-08-31 23:59:59.999,-1.3264977885305504,0.0839190991235528
1906-09-01,1906-09-30 23:59:59.999,-0.46826331836206408,0.20343267099109668
1906-10-01,1906-10-31 23:59:59.999,-1.1622575806781752,-0.35119871467242992
1906-11-01,1906-11-30 23:59:59.999,-0.7485073335290744,0.14818013108372848
1906-12-01,1906-12-31 23:59:59.999,-0.30839304619297824,0.80005233982901712
1907-01-01,1907-01-31 23:59:59.999,1.4182816410259444,2.0001911867665912
1907-02-01,1907-02-28 23:59:59.999,-0.22463990289339496,1.8836358453938908
1907-03-01,1907-03-31 23:59:59.999,-0.7408662488183944,0.9770338161980304
1907-04-01,1907-04-30 23:59:59.999,-0.97951358620779856,0.48370373897778792
1907-05-01,1907-05-31 23:59:59.999,-0.67884106711902568,0.12526340484333274
1907-06-01,1907-06-30 23:59:59.999,0.91963020131733552,-1.4753379106462882
1907-07-01,1907-07-31 23:59:59.999,1.38058864858742,-2.7267689319887864
1907-08-01,1907-08-31 23:59:59.999,2.1031699301013084,-1.4676749541998598
1907-09-01,1907-09-30 23:59:59.999,-0.069594205817860464,-2.1443260791287128
1907-10-01,1907-10-31 23:59:59.999,-0.9014742389462,-1.416173322233806
1907-11-01,1907-11-30 23:59:59.999,-0.7870993394679816,-0.72102137910965232
1907-12-01,1907-12-31 23:59:59.999,1.335227474710104,0.26584809361499472
1908-01-01,1908-01-31 23:59:59.999,1.9170899824985688,0.46884619988419352
1908-02-01,1908-02-29 23:59:59.999,0.12723012955923884,0.24610972397644808
1908-03-01,1908-03-31 23:59:59.999,-0.40477038570582048,-0.37127451714172984
1908-04-01,1908-04-30 23:59:59.999,1.3444133968974672,-0.28140817118459416
1908-05-01,1908-05-31 23:59:59.999,1.0091033366782418,-0.9880526214675192
1908-06-01,1908-06-30 23:59:59.999,1.386697131400009,0.80448550139246432
1908-07-01,1908-07-31 23:59:59.999,2.133144566382836,0.1049079453037533
1908-08-01,1908-08-31 23:59:59.999,3.0101195750335032,-0.22911499186453648
1908-09-01,1908-09-30 23:59:59.999,1.6451490304759142,-1.450835920756587
1908-10-01,1908-10-31 23:59:59.999,0.86487814334852512,-0.55321737342969568
1908-11-01,1908-11-30 23:59:59.999,-0.21582887979866016,-1.8310343791454112
1908-12-01,1908-12-31 23:59:59.999,-1.3581940232317664,-2.4533973971646912
1909-01-01,1909-01-31 23:59:59.999,-1.439402068397328,-1.0527029419526118
1909-02-01,1909-02-28 23:59:59.999,-1.7528961451014206,-0.62346389811310264
1909-03-01,1909-03-31 23:59:59.999,-1.3076721309828158,-0.69465425207120072
1909-04-01,1909-04-30 23:59:59.999,-0.87065585261783536,0.30144410701736736
1909-05-01,1909-05-31 23:59:59.999,-0.57950375414238944,0.5943944902127248
1909-06-01,1909-06-30 23:59:59.999,0.91807230932743776,1.111498077437276
1909-07-01,1909-07-31 23:59:59.999,1.4781855101089388,1.0637469928889388
1909-08-01,1909-08-31 23:59:59.999,2.1063553772875732,2.0026278669500424
1909-09-01,1909-09-30 23:59:59.999,0.63436280604754504,1.653954413523182
1909-10-01,1909-10-31 23:59:59.999,0.067466283267855088,0.68815533922315976
1909-11-01,1909-11-30 23:59:59.999,-0.20416183433674708,2.3939804296560796
1909-12-01,1909-12-31 23:59:59.999,0.88987103667477312,2.1650279748005004
1910-01-01,1910-01-31 23:59:59.999,0.53869798899770408,0.041396729347479512
1910-02-01,1910-02-28 23:59:59.999,-0.45102389787159216,0.22811231481321324
1910-03-01,1910-03-31 23:59:59.999,1.3355003666121566,0.7357017925449096
1910-04-01,1910-04-30 23:59:59.999,2.5655189368171284,-1.4758660059167488
1910-05-01,1910-05-31 23:59:59.999,1.4918733976788276,-2.3517676485141168
1910-06-01,1910-06-30 23:59:59.999,1.3374496630127348,-1.6218729856168196
1910-07-01,1910-07-31 23:59:59.999,1.3737246626612652,-1.742702735450131
1910-08-01,1910-08-31 23:59:59.999,0.3283248811882694,-0.55801251260020992
1910-09-01,1910-09-30 23:59:59.999,-0.12356467554261388,-0.54943910794256248
1910-10-01,1910-10-31 23:59:59.999,0.33565825307855852,-0.441648347918282
1910-11-01,1910-11-30 23:59:59.999,0.57502273594409912,0.2311790459423686
1910-12-01,1910-12-31 23:59:59.999,0.39210352767814192,-0.58465688496451776
1911-01-01,1911-01-31 23:59:59.999,0.99400195000856368,0.57753557945316768
1911-02-01,1911-02-28 23:59:59.999,0.62889371384411416,0.3353322764658976
1911-03-01,1911-03-31 23:59:59.999,0.17819253762284548,3.289923369161476
1911-04-01,1911-04-30 23:59:59.999,0.39814532269909192,3.0226340447461064
1911-05-01,1911-05-31 23:59:59.999,0.93954101786376704,2.6722910094212004
1911-06-01,1911-06-30 23:59:59.999,1.3874429257234428,1.2707287899577564
1911-07-01,1911-07-31 23:59:59.999,1.5669773890655016,2.3008036479313656
1911-08-01,1911-08-31 23:59:59.999,3.057099980850742,1.5898455538842384
1911-09-01,1911-09-30 23:59:59.999,2.5747152037795912,2.5700817327076968
1911-10-01,1911-10-31 23:59:59.999,2.33954173366135,2.1808094724763184
1911-11-01,1911-11-30 23:59:59.999,1.098644511880451,2.3598537769534772
1911-12-01,1911-12-31 23:59:59.999,1.0959046705047882,3.0963911481367756
1912-01-01,1912-01-31 23:59:59.999,1.4522515135835974,3.8211467902365672
1912-02-01,1912-02-29 23:59:59.999,1.1780468627503454,3.6183071526214856
1912-03-01,1912-03-31 23:59:59.999,-0.61626351607678616,1.44647256758777
1912-04-01,1912-04-30 23:59:59.999,-2.2827342775349376,1.3710534917649864
1912-05-01,1912-05-31 23:59:59.999,-2.2149049512054148,2.3440918049241448
1912-06-01,1912-06-30 23:59:59.999,-0.36585939490224504,2.6393175760746784
1912-07-01,1912-07-31 23:59:59.999,1.3035232810779898,1.4637132393360802
1912-08-01,1912-08-31 23:59:59.999,2.9102083928562336,2.1482839475923328
1912-09-01,1912-09-30 23:59:59.999,2.9259516903793052,2.3589601291939944
1912-10-01,1912-10-31 23:59:59.999,2.415949298292522,0.11427273930638604
1912-11-01,1912-11-30 23:59:59.999,2.6312342415551388,0.049598928028807344
1912-12-01,1912-12-31 23:59:59.999,1.368996156921239,-0.069676759354575016
1913-01-01,1913-01-31 23:59:59.999,0.60088102842037784,0.39963908819355728
1913-02-01,1913-02-28 23:59:59.999,-0.84846129935308976,-0.2794820723209398
1913-03-01,1913-03-31 23:59:59.999,-1.4925793946866126,-0.6835570221685252
1913-04-01,1913-04-30 23:59:59.999,-1.1455058897240952,-0.29293029485811368
1913-05-01,1913-05-31 23:59:59.999,-1.5625661483946724,0.72255376680977792
1913-06-01,1913-06-30 23:59:59.999,-1.8415825189757288,0.47964840099408344
1913-07-01,1913-07-31 23:59:59.999,-0.99066350819645232,-0.32172270063240092
1913-08-01,1913-08-31 23:59:59.999,-1.126388012613107,-0.33556512106811544
1913-09-01,1913-09-30 23:59:59.999,-2.0015857217476976,1.0599109893759416
1913-10-01,1913-10-31 23:59:59.999,-4.549686125978112,0.80650664607683024
1913-11-01,1913-11-30 23:59:59.999,-4.7024626652410536,-1.697862052371371
1913-12-01,1913-12-31 23:59:59.999,-5.4834743646078072,-1.27057532490847
1914-01-01,1914-01-31 23:59:59.999,-6.10181227236416,-1.027373269335518
1914-02-01,1914-02-28 23:59:59.999,-5.9412630030655552,-0.95647490064795712
1914-03-01,1914-03-31 23:59:59.999,-3.1425652139602928,-1.6846095806627604
1914-04-01,1914-04-30 23:59:59.999,-2.0270185495798928,-1.499761283807785
1914-05-01,1914-05-31 23:59:59.999,-0.066639016387252224,-0.26933170502450888
1914-06-01,1914-06-30 23:59:59.999,-0.04794272972598368,-0.57602874283824336
1914-07-01,1914-07-31 23:59:59.999,-1.7007263994230864,0.74295979302087552
1914-08-01,1914-08-31 23:59:59.999,-1.8798267767269792,-0.086945226710521184
1914-09-01,1914-09-30 23:59:59.999,-1.7424478409512088,-0.022180253214611784
1914-10-01,1914-10-31 23:59:59.999,-0.94151651895057824,-1.6363247097328056
1914-11-01,1914-11-30 23:59:59.999,0.70486427891848648,-1.9648529581638588
1914-12-01,1914-12-31 23:59:59.999,1.6352282426832146,-3.3700231209346216
1915-01-01,1915-01-31 23:59:59.999,0.2150817216061298,-2.2804525220630492
1915-02-01,1915-02-28 23:59:59.999,1.0727370952135846,-1.311562198162149
1915-03-01,1915-03-31 23:59:59.999,0.9065139743671576,-2.2097663443955532
1915-04-01,1915-04-30 23:59:59.999,-0.53933352911937064,0.1796768655862473
1915-05-01,1915-05-31 23:59:59.999,-2.0384364750955452,-0.4645276333329072
1915-06-01,1915-06-30 23:59:59.999,-2.2141677670280372,0.31498904238747792
1915-07-01,1915-07-31 23:59:59.999,-2.0909132873947796,1.875463465945918
1915-08-01,1915-08-31 23:59:59.999,-2.7631975305636408,0.79815186546591792
1915-09-01,1915-09-30 23:59:59.999,-2.3465447593012196,0.2758015786451642
1915-10-01,1915-10-31 23:59:59.999,-2.2248022246592124,0.85433310151707536
1915-11-01,1915-11-30 23:59:59.999,-1.4182851653436716,-0.83771244971640736
1915-12-01,1915-12-31 23:59:59.999,-2.3967457123690092,-0.21334759051938836
1916-01-01,1916-01-31 23:59:59.999,-1.9374616834217328,0.91620422733772848
1916-02-01,1916-02-29 23:59:59.999,-0.69954459141209136,-0.58687090960832232
1916-03-01,1916-03-31 23:59:59.999,1.3531109038654186,0.76143189109068144
1916-04-01,1916-04-30 23:59:59.999,1.7743448946371562,0.35420146584840156
1916-05-01,1916-05-31 23:59:59.999,2.0761298444024568,-1.6244570082419238
1916-06-01,1916-06-30 23:59:59.999,1.8474193009395012,-0.6922299717270376
1916-07-01,1916-07-31 23:59:59.999,0.69331080967232992,-0.077141060720393888
1916-08-01,1916-08-31 23:59:59.999,0.69359612449824568,-0.30818812206654916
1916-09-01,1916-09-30 23:59:59.999,0.83753442350226864,0.6787922767815612
1916-10-01,1916-10-31 23:59:59.999,2.4494195747281164,-0.46514409958200384
1916-11-01,1916-11-30 23:59:59.999,2.5969306302595188,0.096950551438822528
1916-12-01,1916-12-31 23:59:59.999,1.908017489662058,0.55472291435249912
1917-01-01,1917-01-31 23:59:59.999,1.5964424570636196,1.0466272865622228
1917-02-01,1917-02-28 23:59:59.999,0.4502983025563936,1.608338749776923
1917-03-01,1917-03-31 23:59:59.999,0.72394673601843952,0.19195825013715372
1917-04-01,1917-04-30 23:59:59.999,-1.8393728861852828,-0.028437418243813156
1917-05-01,1917-05-31 23:59:59.999,-2.5320585774699632,0.2492912516978004
1917-06-01,1917-06-30 23:59:59.999,-2.1621099006285064,-0.52913423277355864
1917-07-01,1917-07-31 23:59:59.999,1.7602863186750112,0.49789003751208232
1917-08-01,1917-08-31 23:59:59.999,5.0488448182657904,0.46024621086908928
1917-09-01,1917-09-30 23:59:59.999,3.8961648045405464,-0.72352854898953808
1917-10-01,1917-10-31 23:59:59.999,1.7178814157285088,1.5638396670550768
1917-11-01,1917-11-30 23:59:59.999,-0.4050984110685656,-1.4837030374895924
1917-12-01,1917-12-31 23:59:59.999,-0.35800169627598356,-1.1274763431135506
1918-01-01,1918-01-31 23:59:59.999,-0.1374065742535513,0.59989407994834888
1918-02-01,1918-02-28 23:59:59.999,-0.73976552907166192,0.25703595604355188
1918-03-01,1918-03-31 23:59:59.999,1.6217360614139334,2.382400187241022
1918-04-01,1918-04-30 23:59:59.999,3.6034027060789368,2.1124811551246952
1918-05-01,1918-05-31 23:59:59.999,2.976253818726706,0.23830310103662368
1918-06-01,1918-06-30 23:59:59.999,2.6636686514872556,1.7976074060085018
1918-07-01,1918-07-31 23:59:59.999,3.7367939205067312,0.80530948875215904
1918-08-01,1918-08-31 23:59:59.999,3.043547635011504,1.4902268547513028
1918-09-01,1918-09-30 23:59:59.999,3.1631065317747256,-0.011646140591891952
1918-10-01,1918-10-31 23:59:59.999,0.29133367702791292,-0.60923511650664656
1918-11-01,1918-11-30 23:59:59.999,-2.1450560862323124,0.69593494043411216
1918-12-01,1918-12-31 23:59:59.999,-5.0506647293925416,0.60603368953026784
1919-01-01,1919-01-31 23:59:59.999,-3.8849684527269576,-0.16881954572122942
1919-02-01,1919-02-28 23:59:59.999,-3.5572303259757896,2.2123696416089996
1919-03-01,1919-03-31 23:59:59.999,-4.6150492438945528,0.99879433256194304
1919-04-01,1919-04-30 23:59:59.999,-4.8129074011589496,1.1426514665254998
1919-05-01,1919-05-31 23:59:59.999,-2.8517612226775292,1.1040260573611004
1919-06-01,1919-06-30 23:59:59.999,-0.53958953455189152,1.789796289879646
1919-07-01,1919-07-31 23:59:59.999,0.92357400419411504,0.37035357699023976
1919-08-01,1919-08-31 23:59:59.999,0.58213011738332856,-0.30626333024032792
1919-09-01,1919-09-30 23:59:59.999,-1.3592360032254648,-0.32069263557549792
1919-10-01,1919-10-31 23:59:59.999,-1.5110800667614436,0.90639727966893648
1919-11-01,1919-11-30 23:59:59.999,-1.1605580884945504,1.84772036464041
1919-12-01,1919-12-31 23:59:59.999,-0.6949730920137316,1.182284030584597
1920-01-01,1920-01-31 23:59:59.999,0.37723457496552208,0.85424946576178128
1920-02-01,1920-02-29 23:59:59.999,1.9522922707104352,-0.70656858176446128
1920-03-01,1920-03-31 23:59:59.999,1.8722461564937392,0.44638209674880424
1920-04-01,1920-04-30 23:59:59.999,1.0746514452155718,0.17310387965040802
1920-05-01,1920-05-31 23:59:59.999,1.3272110573639668,1.8177120322813944
1920-06-01,1920-06-30 23:59:59.999,2.6060128193433992,1.3611806251042002
1920-07-01,1920-07-31 23:59:59.999,3.0248642394781368,-1.1396190817902024
1920-08-01,1920-08-31 23:59:59.999,4.7618360087964472,-0.44374310285026504
1920-09-01,1920-09-30 23:59:59.999,4.6039044272973288,0.15097522115019612
1920-10-01,1920-10-31 23:59:59.999,1.7304458244809776,-0.45616251000381544
1920-11-01,1920-11-30 23:59:59.999,-0.25211782656090952,-1.3652055321264502
1920-12-01,1920-12-31 23:59:59.999,-0.26033353637799016,-0.94414262266979184
1921-01-01,1921-01-31 23:59:59.999,0.83146744310805968,-0.32588767311700312
1921-02-01,1921-02-28 23:59:59.999,2.0273255444038224,1.425726631660248
1921-03-01,1921-03-31 23:59:59.999,2.6277056757880284,-1.2418862164917796
1921-04-01,1921-04-30 23:59:59.999,3.659729977721452,0.14196627278189766
1921-05-01,1921-05-31 23:59:59.999,1.9681431828672,-0.35109965041865208
1921-06-01,1921-06-30 23:59:59.999,-0.88191886315107904,-0.22614436669010504
1921-07-01,1921-07-31 23:59:59.999,-2.5210764098741464,0.74824097741913216
1921-08-01,1921-08-31 23:59:59.999,-3.0982941102665528,0.9588298101128104
1921-09-01,1921-09-30 23:59:59.999,-1.1005143725572538,-0.76132331438120912
1921-10-01,1921-10-31 23:59:59.999,-0.51804414966417344,-1.1892290646799078
1921-11-01,1921-11-30 23:59:59.999,0.48772036190856896,-0.59011793592479624
1921-12-01,1921-12-31 23:59:59.999,0.13130482325844772,-0.92129130636755552
1922-01-01,1922-01-31 23:59:59.999,0.66187918753873544,0.14047382818447484
1922-02-01,1922-02-28 23:59:59.999,1.295228542936649,2.6670141194931028
1922-03-01,1922-03-31 23:59:59.999,1.230812867620734,2.3870781626451728
1922-04-01,1922-04-30 23:59:59.999,0.76511299088127248,1.6983902213505642
1922-05-01,1922-05-31 23:59:59.999,0.7585721173885896,2.2672209423807324
1922-06-01,1922-06-30 23:59:59.999,1.6288294164737704,0.61667156681247152
1922-07-01,1922-07-31 23:59:59.999,1.8595732004233968,1.8632518540494272
1922-08-01,1922-08-31 23:59:59.999,-0.41183569567223776,-0.33063360724143864
1922-09-01,1922-09-30 23:59:59.999,-0.77018226051377856,-0.52800089732780128
1922-10-01,1922-10-31 23:59:59.999,-1.4340457593639066,-0.14721214570966776
1922-11-01,1922-11-30 23:59:59.999,-0.57469640483802512,-0.39942021255897088
1922-12-01,1922-12-31 23:59:59.999,0.48878478545370072,-0.1546716969928883
1923-01-01,1923-01-31 23:59:59.999,0.22922002782976036,-0.22136401542332548
1923-02-01,1923-02-28 23:59:59.999,2.037546915716476,0.26964923721145468
1923-03-01,1923-03-31 23:59:59.999,1.9753620780412712,2.9689121471770644
1923-04-01,1923-04-30 23:59:59.999,1.7720278109523196,2.1178283480265344
1923-05-01,1923-05-31 23:59:59.999,1.4828300014375468,2.3411980313384528
1923-06-01,1923-06-30 23:59:59.999,0.82813920136896976,-0.184005831468278
1923-07-01,1923-07-31 23:59:59.999,1.2293061724828594,-0.36650516386347728
1923-08-01,1923-08-31 23:59:59.999,2.69533494438584,-0.5183047200909088
1923-09-01,1923-09-30 23:59:59.999,1.7281511282187058,-0.9943981780315024
1923-10-01,1923-10-31 23:59:59.999,1.327763067765585,-1.5950576350490166
1923-11-01,1923-11-30 23:59:59.999,0.92975452982612928,-0.48647226468228208
1923-12-01,1923-12-31 23:59:59.999,-0.99506129066372448,0.49644709396597264
1924-01-01,1924-01-31 23:59:59.999,0.18303501571747716,0.18771012289705256
1924-02-01,1924-02-29 23:59:59.999,-0.43884918382371144,1.149081541305253
1924-03-01,1924-03-31 23:59:59.999,0.13695630881004716,0.97709150855199552
1924-04-01,1924-04-30 23:59:59.999,-0.45297263564773928,0.71268117600119552
1924-05-01,1924-05-31 23:59:59.999,-0.78195085977866128,-1.2755870231674478
1924-06-01,1924-06-30 23:59:59.999,1.1461457452030746,-0.73604719178266752
1924-07-01,1924-07-31 23:59:59.999,2.54468105125064,-0.95914619025492528
1924-08-01,1924-08-31 23:59:59.999,2.2242182899558136,-1.2986815680057186
1924-09-01,1924-09-30 23:59:59.999,0.25219076681328944,0.73432028496877392
1924-10-01,1924-10-31 23:59:59.999,-1.0104169044633992,-0.26042448751226964
1924-11-01,1924-11-30 23:59:59.999,-3.3815060105379144,0.53188896530775952
1924-12-01,1924-12-31 23:59:59.999,-3.004886964645572,-0.29179742076670488
1925-01-01,1925-01-31 23:59:59.999,-3.30135185356423,-0.14067584305471614
1925-02-01,1925-02-28 23:59:59.999,-3.7409632150597664,-0.33423660249757888
1925-03-01,1925-03-31 23:59:59.999,-2.2012429106735504,0.051945736141377344
1925-04-01,1925-04-30 23:59:59.999,-1.107205182334173,0.63182907530065336
1925-05-01,1925-05-31 23:59:59.999,0.7532810633902432,-1.2404539036900106
1925-06-01,1925-06-30 23:59:59.999,2.4739536467814592,-1.1642071654319468
1925-07-01,1925-07-31 23:59:59.999,3.052457817503866,2.2254176359003096
1925-08-01,1925-08-31 23:59:59.999,3.7570453701083384,2.8501914642411456
1925-09-01,1925-09-30 23:59:59.999,2.8665358590945896,-0.08278141499337232
1925-10-01,1925-10-31 23:59:59.999,3.034096597592746,1.2651977038646396
1925-11-01,1925-11-30 23:59:59.999,1.4393222372608622,0.39420049671530168
1925-12-01,1925-12-31 23:59:59.999,1.075087668340187,0.28116724674738396
1926-01-01,1926-01-31 23:59:59.999,0.4748354050630196,-0.74593174824250944
1926-02-01,1926-02-28 23:59:59.999,-1.4342792420922596,-0.30325045997214528
1926-03-01,1926-03-31 23:59:59.999,-1.3116980314230812,-1.3687640833046472
1926-04-01,1926-04-30 23:59:59.999,-1.849432545275834,-2.946539867819768
1926-05-01,1926-05-31 23:59:59.999,-2.4906902394560844,-2.140453490245986
1926-06-01,1926-06-30 23:59:59.999,-4.0999985841611416,-1.7596961344119382
1926-07-01,1926-07-31 23:59:59.999,-3.6065412402199712,0.23887313004328136
1926-08-01,1926-08-31 23:59:59.999,-3.0974473958440392,-0.85267144452575488
1926-09-01,1926-09-30 23:59:59.999,0.082257820266132592,-0.17255494394654892
1926-10-01,1926-10-31 23:59:59.999,3.0921485802202868,0.5342517771782516
1926-11-01,1926-11-30 23:59:59.999,3.5905522965255328,0.66849408636275184
1926-12-01,1926-12-31 23:59:59.999,2.0985370302755336,0.099358137019045104
1927-01-01,1927-01-31 23:59:59.999,1.3635432720219462,0.50952101792919856
1927-02-01,1927-02-28 23:59:59.999,1.347605967539332,-0.3685098016903944
1927-03-01,1927-03-31 23:59:59.999,3.1118102493498312,-0.62025412418965064
1927-04-01,1927-04-30 23:59:59.999,4.1457172574966616,0.75993476779264736
1927-05-01,1927-05-31 23:59:59.999,3.604796594789344,-0.13985017096744006
1927-06-01,1927-06-30 23:59:59.999,2.9450111592336004,-1.5594715067642526
1927-07-01,1927-07-31 23:59:59.999,0.68372788830249288,-1.640032522563783
1927-08-01,1927-08-31 23:59:59.999,0.088733985878469264,-2.1752881598152148
1927-09-01,1927-09-30 23:59:59.999,1.5985782306335294,-0.018736408903591516
1927-10-01,1927-10-31 23:59:59.999,1.5576043761762278,-0.13772666097801436
1927-11-01,1927-11-30 23:59:59.999,0.42651002850588592,0.3692200529971352
1927-12-01,1927-12-31 23:59:59.999,-0.33688757978386084,0.27243888961336012
1928-01-01,1928-01-31 23:59:59.999,0.49832091381209464,0.88859560053632464
1928-02-01,1928-02-29 23:59:59.999,1.9865468633837528,0.20044241722379304
1928-03-01,1928-03-31 23:59:59.999,1.900408586488794,1.5497475753912736
1928-04-01,1928-04-30 23:59:59.999,0.31180968291926268,1.6072016063423764
1928-05-01,1928-05-31 23:59:59.999,-1.1795281078158598,1.2662555742625446
1928-06-01,1928-06-30 23:59:59.999,-2.6537605749784632,0.30036586241377296
1928-07-01,1928-07-31 23:59:59.999,-2.7789912375165532,0.037155934423867888
1928-08-01,1928-08-31 23:59:59.999,-1.8927639161182536,1.3232103725167446
