dateid01,dateid,x,y,z
1906-05-01,1906-05-31 23:59:59.999,4.1783774736714176,12.92598643990361,63.090190653714424
1906-06-01,1906-06-30 23:59:59.999,2.1292346006968308,12.67930531152449,62.483124480959952
1906-07-01,1906-07-31 23:59:59.999,0.90492617504071808,15.10383919807732,63.217015967135904
1906-08-01,1906-08-31 23:59:59.999,1.1405070063368382,15.55200174377663,60.16369442826652
1906-09-01,1906-09-30 23:59:59.999,0.2231468206868306,18.36622062160164,60.03672491286204
1906-10-01,1906-10-31 23:59:59.999,-0.72992693191463312,16.6486671446314,60.702064874966112
1906-11-01,1906-11-30 23:59:59.999,-1.240117894286236,15.95801730109937,63.356576377815376
1906-12-01,1906-12-31 23:59:59.999,-0.3182145720094194,15.95710148692265,66.130328659120136
1907-01-01,1907-01-31 23:59:59.999,0.66131352675696496,14.89712921101559,63.92118109891052
1907-02-01,1907-02-28 23:59:59.999,1.61996351669513,18.101740462918448,62.286121624615856
1907-03-01,1907-03-31 23:59:59.999,-1.045158412849949,16.73405145381805,61.60064457126748
1907-04-01,1907-04-30 23:59:59.999,-0.1377631323134982,19.7629523473535,60.228846242477512
1907-05-01,1907-05-31 23:59:59.999,4.076755386401208,16.87627896012227,64.461493133084248
1907-06-01,1907-06-30 23:59:59.999,6.5055106775928592,16.69222401078484,65.094739469000048
1907-07-01,1907-07-31 23:59:59.999,6.5702295471201776,17.292450620166878,65.96128489273144
1907-08-01,1907-08-31 23:59:59.999,4.7209667185692512,17.56824954171313,68.542637795878888
1907-09-01,1907-09-30 23:59:59.999,2.0601698273154852,20.83972421419606,65.77424350447956
1907-10-01,1907-10-31 23:59:59.999,3.3809423578399168,19.699232865814392,68.63347667515232
1907-11-01,1907-11-30 23:59:59.999,4.9734631549565168,18.156715882751188,69.14828668168656
1907-12-01,1907-12-31 23:59:59.999,5.2977863229414544,21.708894827075,69.047186610156912
1908-01-01,1908-01-31 23:59:59.999,4.7771222915875384,20.36038271830596,69.634057569269688
1908-02-01,1908-02-29 23:59:59.999,3.0578700021583648,21.23413424332682,65.313870789755312
1908-03-01,1908-03-31 23:59:59.999,3.2239352283845428,18.64717683868948,68.299942608656408
1908-04-01,1908-04-30 23:59:59.999,3.2523585578331252,17.37747406565861,68.939592601612616
1908-05-01,1908-05-31 23:59:59.999,2.6618699710533988,18.065769776722932,72.239752638824112
1908-06-01,1908-06-30 23:59:59.999,3.4645891368113628,19.315598928449792,76.454710880542224
1908-07-01,1908-07-31 23:59:59.999,1.202538123841325,17.786025236290708,76.00303834816112
1908-08-01,1908-08-31 23:59:59.999,4.1486034486622648,16.56885789074554,77.620685852084176
1908-09-01,1908-09-30 23:59:59.999,3.6703540681792808,16.175559988951062,77.657094319305312
1908-10-01,1908-10-31 23:59:59.999,3.9961157773373064,16.245625508028378,78.07082182496456
1908-11-01,1908-11-30 23:59:59.999,5.8083486309384152,12.08894092150827,78.449678475543232
1908-12-01,1908-12-31 23:59:59.999,4.9999782750286672,12.55707908152852,80.599498747321088
1909-01-01,1909-01-31 23:59:59.999,5.9845839978505552,14.02715674099777,84.345228933897888
1909-02-01,1909-02-28 23:59:59.999,4.7221133278065192,11.99861279293822,83.78532598755688
1909-03-01,1909-03-31 23:59:59.999,3.9547034339805912,11.58159290368996,88.453640056969024
1909-04-01,1909-04-30 23:59:59.999,4.2594262168599816,10.94299166565523,92.231631182661616
1909-05-01,1909-05-31 23:59:59.999,5.6733561960871096,14.68054554150073,91.78357257870664
1909-06-01,1909-06-30 23:59:59.999,5.148196146661256,14.04761402133563,94.186525371774736
1909-07-01,1909-07-31 23:59:59.999,3.2007445252823408,14.17284052590794,91.69300424024264
1909-08-01,1909-08-31 23:59:59.999,1.3001170016994378,16.67666543810643,89.558705088144368
1909-09-01,1909-09-30 23:59:59.999,3.2939374829210548,15.02479650435786,85.318401970283552
1909-10-01,1909-10-31 23:59:59.999,4.131821374703324,15.08669840828783,89.470460886633504
1909-11-01,1909-11-30 23:59:59.999,3.2726759532323828,13.1610824330531,89.72202390406328
1909-12-01,1909-12-31 23:59:59.999,3.7636224234875,13.23180920559651,91.349413602394032
1910-01-01,1910-01-31 23:59:59.999,4.52890697764044,14.33751943446038,89.28792674811496
1910-02-01,1910-02-28 23:59:59.999,5.1102804594999656,12.8227042566644,85.008939571905248
1910-03-01,1910-03-31 23:59:59.999,7.5579553656612848,11.50508604148415,88.522031544308592
1910-04-01,1910-04-30 23:59:59.999,8.3934846446690048,10.76459406213407,87.212688901430688
1910-05-01,1910-05-31 23:59:59.999,6.809771253925164,12.67246941065594,89.451649896368496
1910-06-01,1910-06-30 23:59:59.999,7.0408380422333536,11.54083394343447,88.442317431107344
1910-07-01,1910-07-31 23:59:59.999,4.805700114897428,9.839109733812008,86.9672631187184
1910-08-01,1910-08-31 23:59:59.999,4.3191115195680704,10.74749941958891,86.4915492058504
1910-09-01,1910-09-30 23:59:59.999,4.168869835352068,14.82047438847432,85.180337507644752
1910-10-01,1910-10-31 23:59:59.999,2.8379412926957712,14.62436594553614,85.792632254453344
1910-11-01,1910-11-30 23:59:59.999,5.4520984249170784,16.344313700196562,81.392638692231984
1910-12-01,1910-12-31 23:59:59.999,6.4898806701199488,16.088769894468718,83.086532740648048
1911-01-01,1911-01-31 23:59:59.999,3.5074899892823092,15.98623085494112,76.65177594953952
1911-02-01,1911-02-28 23:59:59.999,4.0499380943829216,13.95023852946044,76.625705142191008
1911-03-01,1911-03-31 23:59:59.999,5.1459486795889816,12.80767788018834,75.543103962815344
1911-04-01,1911-04-30 23:59:59.999,4.1026077887716888,14.47670776570716,77.227891290782752
1911-05-01,1911-05-31 23:59:59.999,4.226616978699232,12.90840419368227,72.730334827655392
1911-06-01,1911-06-30 23:59:59.999,4.6752846743421736,14.18152224398329,71.841135377387688
1911-07-01,1911-07-31 23:59:59.999,3.4505739744387548,10.51388147528129,65.94601529377712
1911-08-01,1911-08-31 23:59:59.999,5.4717070334957304,10.78063940985838,64.288272401903856
1911-09-01,1911-09-30 23:59:59.999,5.44120395191076,13.56050965993382,64.840404001859512
1911-10-01,1911-10-31 23:59:59.999,5.8560232559472496,13.11189810042685,63.416322420057224
1911-11-01,1911-11-30 23:59:59.999,2.988731431703932,12.05525751455083,64.445718835023288
1911-12-01,1911-12-31 23:59:59.999,3.8269663120538992,13.65573173031259,63.433243891389624
1912-01-01,1912-01-31 23:59:59.999,5.171213423462448,14.43364223303243,62.904446859599112
1912-02-01,1912-02-29 23:59:59.999,6.1119213868299192,15.01160727420655,60.716055144240696
1912-03-01,1912-03-31 23:59:59.999,5.7969548123654192,16.38359417069988,60.63377630153372
1912-04-01,1912-04-30 23:59:59.999,7.2354863728958976,16.09596593063096,61.294368678798448
1912-05-01,1912-05-31 23:59:59.999,9.594964719348712,15.60781422820864,62.94870832979424
1912-06-01,1912-06-30 23:59:59.999,9.876781518353184,12.98554415246474,62.93257102829812
1912-07-01,1912-07-31 23:59:59.999,9.5840838030047728,14.30858619042793,62.962352056553296
1912-08-01,1912-08-31 23:59:59.999,8.3961120010946992,16.615082383907482,65.600604809508592
1912-09-01,1912-09-30 23:59:59.999,11.18983888805458,16.83162810900232,65.677791589447
1912-10-01,1912-10-31 23:59:59.999,8.1884792273064928,18.12720917093998,62.69087723379904
1912-11-01,1912-11-30 23:59:59.999,9.070077027902288,16.680964162493162,60.891098326083424
1912-12-01,1912-12-31 23:59:59.999,10.1735811286687,15.48030778445967,62.559103126746408
1913-01-01,1913-01-31 23:59:59.999,6.3926326125603416,15.29055691284382,62.116141994571496
1913-02-01,1913-02-28 23:59:59.999,6.1446561595703296,12.58681470308847,64.712216715785072
1913-03-01,1913-03-31 23:59:59.999,4.6028027951838488,12.0635658924829,71.253450428925088
1913-04-01,1913-04-30 23:59:59.999,8.8663488805966544,15.13637414716247,75.186781512780096
1913-05-01,1913-05-31 23:59:59.999,8.0023998080108608,12.5220166231493,74.05644043017792
1913-06-01,1913-06-30 23:59:59.999,8.3316094060598832,12.84867299054675,76.912620797822064
1913-07-01,1913-07-31 23:59:59.999,5.9529045247626648,11.14722810274047,74.51384201256224
1913-08-01,1913-08-31 23:59:59.999,7.8120265801663952,7.623179038177016,74.142721048362864
1913-09-01,1913-09-30 23:59:59.999,7.2185562106981248,5.848162178650464,76.295244342269504
1913-10-01,1913-10-31 23:59:59.999,9.0097263116704208,2.233114777014814,75.008701308268064
1913-11-01,1913-11-30 23:59:59.999,7.4410249597396352,-0.046691930184209248,81.325861705245088
1913-12-01,1913-12-31 23:59:59.999,8.1163920383224192,-0.770066304438272,81.112629986185248
1914-01-01,1914-01-31 23:59:59.999,8.7240029357107888,1.743643570953802,83.71311473420184
1914-02-01,1914-02-28 23:59:59.999,7.057408813282648,3.3410909334907852,82.154926422722016
1914-03-01,1914-03-31 23:59:59.999,9.0294551407383632,6.3869931177533712,87.457966445693408
1914-04-01,1914-04-30 23:59:59.999,9.9930311715958592,5.96579751422266,88.603900447024688
1914-05-01,1914-05-31 23:59:59.999,10.52676211898538,7.6433718011170256,88.140684242824768
1914-06-01,1914-06-30 23:59:59.999,11.55333347434838,8.3557085442054144,90.530026976071968
1914-07-01,1914-07-31 23:59:59.999,12.56039166532744,5.719536336995024,90.893812658674368
1914-08-01,1914-08-31 23:59:59.999,11.67454441439821,6.3709815108346312,90.165429480273296
1914-09-01,1914-09-30 23:59:59.999,13.55704170970392,4.128033329797756,90.501386300570064
1914-10-01,1914-10-31 23:59:59.999,11.04786891233237,4.1310746344573456,94.488050055739632
1914-11-01,1914-11-30 23:59:59.999,10.8625769268382,2.8079086881050828,94.198805284685856
1914-12-01,1914-12-31 23:59:59.999,8.6049755310782944,3.649609614319768,96.3860483006
1915-01-01,1915-01-31 23:59:59.999,6.9569314249003384,7.1373452699463648,103.4884718541285
1915-02-01,1915-02-28 23:59:59.999,7.461067841636216,5.4397613565191008,105.4665056467252
1915-03-01,1915-03-31 23:59:59.999,8.278263243831472,7.251968283423496,109.8543529070495
1915-04-01,1915-04-30 23:59:59.999,8.7849596627128352,7.7644600489163616,110.4856016917384
1915-05-01,1915-05-31 23:59:59.999,7.960333057382656,9.8390678755411024,112.3359135254177
1915-06-01,1915-06-30 23:59:59.999,6.2440040495484296,13.87010307240616,111.9144615660695
1915-07-01,1915-07-31 23:59:59.999,5.78252263409632,12.75474395238057,118.7526537018478
1915-08-01,1915-08-31 23:59:59.999,7.6907232426446304,12.4619138314248,123.1528930647991
1915-09-01,1915-09-30 23:59:59.999,6.969433592556444,12.13170617359807,126.3847353869863
1915-10-01,1915-10-31 23:59:59.999,6.1805230670171456,7.9326027264387552,127.4561054329464
1915-11-01,1915-11-30 23:59:59.999,8.966221958911144,6.4768526646186792,131.19666983979682
1915-12-01,1915-12-31 23:59:59.999,6.195024567618656,2.87389128839065,128.91620925151738
1916-01-01,1916-01-31 23:59:59.999,8.3125170563471664,3.069478965884974,130.006056816104
1916-02-01,1916-02-29 23:59:59.999,8.8224657396093264,6.0756340977599104,128.62599178246712
1916-03-01,1916-03-31 23:59:59.999,10.38082466326727,7.4303294099701056,133.2156401611285
1916-04-01,1916-04-30 23:59:59.999,10.3645764948106,7.9464862456447248,134.2977238414885
1916-05-01,1916-05-31 23:59:59.999,8.8810644911885712,6.7974516590285544,135.9725996248641
1916-06-01,1916-06-30 23:59:59.999,8.5886306992903104,4.9736248091812648,139.63327306617338
1916-07-01,1916-07-31 23:59:59.999,7.7308819144198272,6.234130133917356,141.3710956060558
1916-08-01,1916-08-31 23:59:59.999,5.99609703491802,6.7850846774626064,144.3326341232287
1916-09-01,1916-09-30 23:59:59.999,8.885376656629824,5.5358898194808752,148.6898041858906
1916-10-01,1916-10-31 23:59:59.999,10.95864437223656,4.5784790924815008,152.8157725066728
1916-11-01,1916-11-30 23:59:59.999,11.81825263215627,5.7075083015250848,150.8732282076269
1916-12-01,1916-12-31 23:59:59.999,11.51575543775606,6.0083077866357056,147.1511736959267
1917-01-01,1917-01-31 23:59:59.999,9.7048693494886208,5.8999972274351408,147.1957828151587
1917-02-01,1917-02-28 23:59:59.999,7.991028244035768,7.3518430032226384,149.43122071499328
1917-03-01,1917-03-31 23:59:59.999,12.26733445303524,6.6070853092326056,150.3266361193778
1917-04-01,1917-04-30 23:59:59.999,14.26189837082072,7.3025025549548112,156.1136656616828
1917-05-01,1917-05-31 23:59:59.999,11.11919715036248,6.728645395601452,158.32979615668048
1917-06-01,1917-06-30 23:59:59.999,13.42934431780302,7.4911015653626608,154.309914374251
1917-07-01,1917-07-31 23:59:59.999,13.01908477469123,8.4968305738271712,150.01830544846522
1917-08-01,1917-08-31 23:59:59.999,12.56643604754696,7.1412258539667096,152.3089390455693
1917-09-01,1917-09-30 23:59:59.999,13.80092042698858,5.3408020303383632,149.3872110561272
1917-10-01,1917-10-31 23:59:59.999,13.75870954476989,3.3967907783208328,148.8575812484005
1917-11-01,1917-11-30 23:59:59.999,12.96733230005433,5.4710409900290688,148.71207513189672
1917-12-01,1917-12-31 23:59:59.999,11.63388466537555,11.05451289922121,147.5334375048296
1918-01-01,1918-01-31 23:59:59.999,9.6739143985110656,10.77120152237258,146.39953295904518
1918-02-01,1918-02-28 23:59:59.999,11.01835437260054,13.57453734676667,150.582288290305
1918-03-01,1918-03-31 23:59:59.999,12.06434692928573,11.28530336571146,154.116289436595
1918-04-01,1918-04-30 23:59:59.999,12.46509336566983,15.50531537312318,151.7727980240031
1918-05-01,1918-05-31 23:59:59.999,13.0616006006451,15.3965306818375,155.58345169951388
1918-06-01,1918-06-30 23:59:59.999,9.1815799166900304,14.97021522870934,156.7499600165579
1918-07-01,1918-07-31 23:59:59.999,11.42278539766657,14.61840288492705,160.5066395074426
1918-08-01,1918-08-31 23:59:59.999,8.8825429782034256,11.42349179511763,164.05332227508732
1918-09-01,1918-09-30 23:59:59.999,9.7981190540722224,11.79714633904462,172.1810124837119
1918-10-01,1918-10-31 23:59:59.999,12.05107811869895,12.83599208032229,170.4258788683804
1918-11-01,1918-11-30 23:59:59.999,10.11759996049467,13.20100345041286,172.77283115298328
1918-12-01,1918-12-31 23:59:59.999,8.9227122653644144,14.87090611785507,176.2718470311118
1919-01-01,1919-01-31 23:59:59.999,5.1043605841307768,15.07029401350371,177.4810181080307
1919-02-01,1919-02-28 23:59:59.999,6.3171504767313592,15.95107085182625,174.7435494598673
1919-03-01,1919-03-31 23:59:59.999,7.3234820030905504,17.85516045377205,175.2755567732267
1919-04-01,1919-04-30 23:59:59.999,8.3832409600941488,16.600346729882322,175.3811777141561
1919-05-01,1919-05-31 23:59:59.999,9.55955029008588,15.54038997083039,175.7953080458901
1919-06-01,1919-06-30 23:59:59.999,9.3661187166391392,11.93366470492462,177.1274757118151
1919-07-01,1919-07-31 23:59:59.999,7.2763533958588752,13.83071433833892,176.8451473041508
1919-08-01,1919-08-31 23:59:59.999,9.487153433796376,16.930239434190248,176.94091740557972
1919-09-01,1919-09-30 23:59:59.999,9.2484651361735168,14.84531771661809,180.0910732735893
1919-10-01,1919-10-31 23:59:59.999,10.14319799690114,18.4055096744377,181.50825917424028
1919-11-01,1919-11-30 23:59:59.999,10.13546906838267,19.082825161314352,180.8197540154824
1919-12-01,1919-12-31 23:59:59.999,9.3732420969636832,19.136644532358508,183.1244557140772
1920-01-01,1920-01-31 23:59:59.999,10.98335080209452,22.603980167319788,183.46499506922332
1920-02-01,1920-02-29 23:59:59.999,9.2729488473952784,21.372369574176592,183.20954723806928
1920-03-01,1920-03-31 23:59:59.999,6.616421227177648,23.595880992837392,180.59368566438148
1920-04-01,1920-04-30 23:59:59.999,6.3775109336541352,24.52040223133668,182.95432432072708
1920-05-01,1920-05-31 23:59:59.999,5.2711989684603704,20.125782920979132,184.475147728736
1920-06-01,1920-06-30 23:59:59.999,6.0400696000010896,18.804818276126328,182.18903626551448
1920-07-01,1920-07-31 23:59:59.999,7.606161321393856,16.80101133001217,185.31993689663132
1920-08-01,1920-08-31 23:59:59.999,8.3634067617002832,13.26858500187118,187.9974686952738
1920-09-01,1920-09-30 23:59:59.999,9.1430629212995152,14.46157178020441,190.1426429195302
1920-10-01,1920-10-31 23:59:59.999,10.34775931487343,15.2223448358132,189.77301375075488
1920-11-01,1920-11-30 23:59:59.999,9.618353826114904,14.63756681837041,190.1366798492034
1920-12-01,1920-12-31 23:59:59.999,11.70950192160827,13.97910291663977,194.1668160413454
1921-01-01,1921-01-31 23:59:59.999,13.06401909657214,14.67763249010139,191.3472153543766
1921-02-01,1921-02-28 23:59:59.999,12.66987356756038,12.68120764115762,191.5105477972102
1921-03-01,1921-03-31 23:59:59.999,12.34880734135056,16.839529641197888,193.4810516632798
1921-04-01,1921-04-30 23:59:59.999,13.36291387125991,15.61803349298167,191.9602014209768
1921-05-01,1921-05-31 23:59:59.999,13.41804743053855,13.63114716885706,191.75502685915668
1921-06-01,1921-06-30 23:59:59.999,13.15284635812118,14.5246872957654,193.90101853195652
1921-07-01,1921-07-31 23:59:59.999,12.65361018798881,12.76679758259305,195.41321946937212
1921-08-01,1921-08-31 23:59:59.999,12.02721210394856,11.96227983445655,195.7703897989988
1921-09-01,1921-09-30 23:59:59.999,13.30242580078245,14.67755599132137,197.06659607108252
1921-10-01,1921-10-31 23:59:59.999,15.15228827969539,12.14353355562319,199.385365502473
1921-11-01,1921-11-30 23:59:59.999,13.82323771634424,13.99974207670952,204.8780664381882
1921-12-01,1921-12-31 23:59:59.999,14.68541407703709,16.6781258527034,204.3455703004818
1922-01-01,1922-01-31 23:59:59.999,15.63165257523211,16.101676354073738,204.9249455596336
1922-02-01,1922-02-28 23:59:59.999,14.11713906407019,17.50320600345015,207.96764188294052
1922-03-01,1922-03-31 23:59:59.999,16.60147153555052,15.66668665100391,207.57968253894928
1922-04-01,1922-04-30 23:59:59.999,16.501075004543872,20.155425103125812,206.444439811586
1922-05-01,1922-05-31 23:59:59.999,15.31200932270304,22.149365313846872,212.54300142862392
1922-06-01,1922-06-30 23:59:59.999,14.62776838903074,22.7575158243106,212.01930490729028
1922-07-01,1922-07-31 23:59:59.999,13.9261954775474,23.91820611232994,215.77063746097092
1922-08-01,1922-08-31 23:59:59.999,13.28542433637122,23.792836498388692,219.7410003556662
1922-09-01,1922-09-30 23:59:59.999,13.12923546788143,21.522883076909148,221.05828797843468
1922-10-01,1922-10-31 23:59:59.999,14.27695880617153,20.53901568150812,220.0082199442996
1922-11-01,1922-11-30 23:59:59.999,14.16444386229734,18.238463722470752,221.45818467490388
1922-12-01,1922-12-31 23:59:59.999,14.42858613547672,17.611480702247832,221.41629777184672
1923-01-01,1923-01-31 23:59:59.999,15.68092711352924,19.254859403940328,222.63139715552772
1923-02-01,1923-02-28 23:59:59.999,17.28690627161399,20.093085329833532,224.56946747270432
1923-03-01,1923-03-31 23:59:59.999,16.755361869974858,19.697138463129592,223.93560904359272
1923-04-01,1923-04-30 23:59:59.999,15.98380866672567,18.15029378066238,226.81037370533728
1923-05-01,1923-05-31 23:59:59.999,14.77158311232104,15.94515660194814,227.1353706217148
1923-06-01,1923-06-30 23:59:59.999,15.39258547226917,14.24304701098067,229.28927740359372
1923-07-01,1923-07-31 23:59:59.999,14.80662413894632,13.04842398361541,230.9896136789748
1923-08-01,1923-08-31 23:59:59.999,15.75489692355487,12.66525741129297,230.59923516459172
1923-09-01,1923-09-30 23:59:59.999,16.54262140482485,16.118118580350028,227.17559390881108
1923-10-01,1923-10-31 23:59:59.999,14.87540151527883,18.9657815431538,228.8177955206244
1923-11-01,1923-11-30 23:59:59.999,14.33336297252138,19.011465936182692,232.0004582981378
1923-12-01,1923-12-31 23:59:59.999,15.66474953335291,17.27831401073123,233.6723307354922
1924-01-01,1924-01-31 23:59:59.999,15.32266603851649,19.876191718281208,237.32164679012
1924-02-01,1924-02-29 23:59:59.999,14.77228087764344,18.86012415944476,239.91692178431428
1924-03-01,1924-03-31 23:59:59.999,16.037695196170742,20.81618245244266,241.8097928950202
1924-04-01,1924-04-30 23:59:59.999,14.96291791574136,20.832593763199788,243.87636686741332
1924-05-01,1924-05-31 23:59:59.999,12.71968854331896,18.260134667130652,244.9807251987088
1924-06-01,1924-06-30 23:59:59.999,13.35449079947627,20.454490424819932,243.03269330520512
1924-07-01,1924-07-31 23:59:59.999,10.67453229356071,20.25907253278998,246.82672869285652
1924-08-01,1924-08-31 23:59:59.999,10.1382024153488,17.820370707645,253.1979237566914
1924-09-01,1924-09-30 23:59:59.999,10.66424864170569,19.302077796218408,254.26676320743728
1924-10-01,1924-10-31 23:59:59.999,12.31271375944289,22.9201236514376,254.4985271813108
